--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|                                                                                     DescribeInstancePatches                                                                                    |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
||                                                                                            Patches                                                                                           ||
|+----------------+----------------+---------------------------------------------------------+------------+-----------------+-------------------------------------------------------------------+|
|| Classification | InstalledTime  |                          KBId                           | Severity   |      State      |                               Title                               ||
||  Bugfix        |  1572864821.0  |  webrtc-audio-processing.x86_64                         |  None      |  Installed      |  webrtc-audio-processing.x86_64:0:0.3-1.el7                       ||
||  Security      |  1568027834.0  |  wget.x86_64                                            |  Important |  Installed      |  wget.x86_64:0:1.14-18.el7_6.1                                    ||
||  Bugfix        |  1572864774.0  |  wodim.x86_64                                           |  None      |  Installed      |  wodim.x86_64:0:1.1.11-25.el7                                     ||
||  Bugfix        |  1570703399.0  |  wpa_supplicant.x86_64                                  |  None      |  Installed      |  wpa_supplicant.x86_64:1:2.6-12.el7                               ||
||  Bugfix        |  1572864770.0  |  xcb-util.x86_64                                        |  None      |  Installed      |  xcb-util.x86_64:0:0.4.0-2.el7                                    ||
||  Bugfix        |  1572864771.0  |  xcb-util-image.x86_64                                  |  None      |  Installed      |  xcb-util-image.x86_64:0:0.4.0-2.el7                              ||
||  Bugfix        |  1572864791.0  |  xcb-util-keysyms.x86_64                                |  None      |  Installed      |  xcb-util-keysyms.x86_64:0:0.4.0-1.el7                            ||
||  Bugfix        |  1572864808.0  |  xcb-util-renderutil.x86_64                             |  None      |  Installed      |  xcb-util-renderutil.x86_64:0:0.3.9-3.el7                         ||
||  Bugfix        |  1572864786.0  |  xcb-util-wm.x86_64                                     |  None      |  Installed      |  xcb-util-wm.x86_64:0:0.4.1-5.el7                                 ||
||  Bugfix        |  1521826991.0  |  xdg-utils.noarch                                       |  None      |  Installed      |  xdg-utils.noarch:0:1.1.0-0.17.20120809git.el7                    ||
||  Bugfix        |  1570703424.0  |  xfsprogs.x86_64                                        |  None      |  Installed      |  xfsprogs.x86_64:0:4.5.0-20.el7                                   ||
||  Bugfix        |  1569397948.0  |  xkeyboard-config.noarch                                |  None      |  Installed      |  xkeyboard-config.noarch:0:2.24-1.el7                             ||
||  Bugfix        |  1568028351.0  |  xorg-x11-font-utils.x86_64                             |  None      |  Installed      |  xorg-x11-font-utils.x86_64:1:7.5-21.el7                          ||
||  Bugfix        |  1572864582.0  |  xorg-x11-server-utils.x86_64                           |  None      |  Installed      |  xorg-x11-server-utils.x86_64:0:7.7-20.el7                        ||
||  Bugfix        |  1572864578.0  |  xorg-x11-xauth.x86_64                                  |  None      |  Installed      |  xorg-x11-xauth.x86_64:1:1.0.9-1.el7                              ||
||  Bugfix        |  1572864582.0  |  xorg-x11-xinit.x86_64                                  |  None      |  Installed      |  xorg-x11-xinit.x86_64:0:1.3.4-2.el7                              ||
||  Bugfix        |  1572864582.0  |  xorg-x11-xkb-utils.x86_64                              |  None      |  Installed      |  xorg-x11-xkb-utils.x86_64:0:7.7-14.el7                           ||
||  Bugfix        |  1521826910.0  |  xz.x86_64                                              |  None      |  Installed      |  xz.x86_64:0:5.2.2-1.el7                                          ||
||  Bugfix        |  1521826903.0  |  xz-libs.x86_64                                         |  None      |  Installed      |  xz-libs.x86_64:0:5.2.2-1.el7                                     ||
||  Bugfix        |  1572864842.0  |  yelp.x86_64                                            |  None      |  Installed      |  yelp.x86_64:2:3.28.1-1.el7                                       ||
||  Bugfix        |  1572864842.0  |  yelp-libs.x86_64                                       |  None      |  Installed      |  yelp-libs.x86_64:2:3.28.1-1.el7                                  ||
||  Bugfix        |  1572864791.0  |  yelp-xsl.noarch                                        |  None      |  Installed      |  yelp-xsl.noarch:0:3.28.0-1.el7                                   ||
||  Bugfix        |  1521826988.0  |  yum-rhn-plugin.noarch                                  |  None      |  Installed      |  yum-rhn-plugin.noarch:0:2.0.1-10.el7                             ||
||  Bugfix        |  1569397955.0  |  zenity.x86_64                                          |  None      |  Installed      |  zenity.x86_64:0:3.28.1-1.el7                                     ||
||  Bugfix        |  1572864793.0  |  zip.x86_64                                             |  None      |  Installed      |  zip.x86_64:0:3.0-11.el7                                          ||
||  Bugfix        |  1570703369.0  |  zlib.x86_64                                            |  None      |  Installed      |  zlib.x86_64:0:1.2.7-18.el7                                       ||
||                |  1572864764.0  |  GConf2.x86_64                                          |            |  InstalledOther |  GConf2.x86_64:0:3.2.6-8.el7                                      ||
||                |  1572864775.0  |  NetworkManager-libreswan.x86_64                        |            |  InstalledOther |  NetworkManager-libreswan.x86_64:0:1.2.4-2.el7                    ||
||                |  1572864859.0  |  NetworkManager-libreswan-gnome.x86_64                  |            |  InstalledOther |  NetworkManager-libreswan-gnome.x86_64:0:1.2.4-2.el7              ||
||                |  1572864767.0  |  ORBit2.x86_64                                          |            |  InstalledOther |  ORBit2.x86_64:0:2.14.19-13.el7                                   ||
||                |  1521826943.0  |  PyYAML.x86_64                                          |            |  InstalledOther |  PyYAML.x86_64:0:3.10-11.el7                                      ||
||                |  1521826993.0  |  Red_Hat_Enterprise_Linux-Release_Notes-7-en-US.noarch  |            |  InstalledOther |  Red_Hat_Enterprise_Linux-Release_Notes-7-en-US.noarch:0:7-2.el7  ||
||                |  1586325080.0  |  amazon-ssm-agent.x86_64                                |            |  InstalledOther |  amazon-ssm-agent.x86_64:0:2.3.978.0-1                            ||
||                |  1535790423.0  |  autogen-libopts.x86_64                                 |            |  InstalledOther |  autogen-libopts.x86_64:0:5.18-5.el7                              ||
||                |  1521826890.0  |  basesystem.noarch                                      |            |  InstalledOther |  basesystem.noarch:0:10.0-7.el7                                   ||
||                |  1572864791.0  |  bridge-utils.x86_64                                    |            |  InstalledOther |  bridge-utils.x86_64:0:1.5-9.el7                                  ||
||                |  1572864775.0  |  cdparanoia.x86_64                                      |            |  InstalledOther |  cdparanoia.x86_64:0:10.2-17.el7                                  ||
||                |  1572864762.0  |  cdparanoia-libs.x86_64                                 |            |  InstalledOther |  cdparanoia-libs.x86_64:0:10.2-17.el7                             ||
||                |  1572864782.0  |  cdrdao.x86_64                                          |            |  InstalledOther |  cdrdao.x86_64:0:1.2.3-20.el7                                     ||
||                |  1572864761.0  |  celt051.x86_64                                         |            |  InstalledOther |  celt051.x86_64:0:0.5.1.3-8.el7                                   ||
||                |  1570705162.0  |  codedeploy-agent.noarch                                |            |  InstalledOther |  codedeploy-agent.noarch:0:1.0-1.1597                             ||
||                |  1572864790.0  |  color-filesystem.noarch                                |            |  InstalledOther |  color-filesystem.noarch:0:1-13.el7                               ||
||                |  1521826932.0  |  cracklib.x86_64                                        |            |  InstalledOther |  cracklib.x86_64:0:2.9.0-11.el7                                   ||
||                |  1521826935.0  |  cracklib-dicts.x86_64                                  |            |  InstalledOther |  cracklib-dicts.x86_64:0:2.9.0-11.el7                             ||
||                |  1521826978.0  |  crontabs.noarch                                        |            |  InstalledOther |  crontabs.noarch:0:1.11-6.20121102git.el7                         ||
||                |  1521826984.0  |  dbus-glib.x86_64                                       |            |  InstalledOther |  dbus-glib.x86_64:0:0.100-7.el7                                   ||
||                |  1521826984.0  |  dbus-python.x86_64                                     |            |  InstalledOther |  dbus-python.x86_64:0:1.1.1-9.el7                                 ||
||                |  1568028345.0  |  dejavu-fonts-common.noarch                             |            |  InstalledOther |  dejavu-fonts-common.noarch:0:2.33-6.el7                          ||
||                |  1568028345.0  |  dejavu-sans-fonts.noarch                               |            |  InstalledOther |  dejavu-sans-fonts.noarch:0:2.33-6.el7                            ||
||                |  1572864768.0  |  deltarpm.x86_64                                        |            |  InstalledOther |  deltarpm.x86_64:0:3.6-3.el7                                      ||
||                |  1572864780.0  |  dotconf.x86_64                                         |            |  InstalledOther |  dotconf.x86_64:0:1.3-8.el7                                       ||
||                |  1572864774.0  |  dvd+rw-tools.x86_64                                    |            |  InstalledOther |  dvd+rw-tools.x86_64:0:7.1-15.el7                                 ||
||                |  1569397945.0  |  enchant.x86_64                                         |            |  InstalledOther |  enchant.x86_64:1:1.6.0-8.el7                                     ||
||                |  1572864782.0  |  espeak.x86_64                                          |            |  InstalledOther |  espeak.x86_64:0:1.47.11-4.el7                                    ||
||                |  1572864768.0  |  exempi.x86_64                                          |            |  InstalledOther |  exempi.x86_64:0:2.2.0-9.el7                                      ||
||                |  1521826908.0  |  expat.x86_64                                           |            |  InstalledOther |  expat.x86_64:0:2.1.0-10.el7_3                                    ||
||                |  1572864794.0  |  farstream.x86_64                                       |            |  InstalledOther |  farstream.x86_64:0:0.1.2-8.el7                                   ||
||                |  1572864831.0  |  farstream02.x86_64                                     |            |  InstalledOther |  farstream02.x86_64:0:0.2.3-3.el7                                 ||
||                |  1572864782.0  |  festival.x86_64                                        |            |  InstalledOther |  festival.x86_64:0:1.96-28.el7                                    ||
||                |  1572864782.0  |  festival-freebsoft-utils.noarch                        |            |  InstalledOther |  festival-freebsoft-utils.noarch:0:0.10-7.el7                     ||
||                |  1572864781.0  |  festival-lib.x86_64                                    |            |  InstalledOther |  festival-lib.x86_64:0:1.96-28.el7                                ||
||                |  1572864781.0  |  festival-speechtools-libs.x86_64                       |            |  InstalledOther |  festival-speechtools-libs.x86_64:0:1.2.96-28.el7                 ||
||                |  1572864781.0  |  festvox-slt-arctic-hts.noarch                          |            |  InstalledOther |  festvox-slt-arctic-hts.noarch:0:0.20061229-28.el7                ||
||                |  1572864785.0  |  fftw-libs-double.x86_64                                |            |  InstalledOther |  fftw-libs-double.x86_64:0:3.3.3-8.el7                            ||
||                |  1572864821.0  |  flite.x86_64                                           |            |  InstalledOther |  flite.x86_64:0:1.3-22.el7                                        ||
||                |  1572864525.0  |  fltk.x86_64                                            |            |  InstalledOther |  fltk.x86_64:0:1.3.4-1.el7                                        ||
||                |  1568028344.0  |  fontpackages-filesystem.noarch                         |            |  InstalledOther |  fontpackages-filesystem.noarch:0:1.44-8.el7                      ||
||                |  1572864792.0  |  frei0r-plugins.x86_64                                  |            |  InstalledOther |  frei0r-plugins.x86_64:0:1.3-13.el7                               ||
||                |  1572864774.0  |  fwupdate-efi.x86_64                                    |            |  InstalledOther |  fwupdate-efi.x86_64:0:12-5.el7                                   ||
||                |  1572864774.0  |  fwupdate-libs.x86_64                                   |            |  InstalledOther |  fwupdate-libs.x86_64:0:12-5.el7                                  ||
||                |  1572864812.0  |  gamin.x86_64                                           |            |  InstalledOther |  gamin.x86_64:0:0.1.10-16.el7                                     ||
||                |  1572864792.0  |  gavl.x86_64                                            |            |  InstalledOther |  gavl.x86_64:0:1.4.0-4.el7                                        ||
||                |  1572864811.0  |  gd.x86_64                                              |            |  InstalledOther |  gd.x86_64:0:2.0.35-26.el7                                        ||
||                |  1521826912.0  |  gdbm.x86_64                                            |            |  InstalledOther |  gdbm.x86_64:0:1.10-8.el7                                         ||
||                |  1570703377.0  |  geoipupdate.x86_64                                     |            |  InstalledOther |  geoipupdate.x86_64:0:2.5.0-1.el7                                 ||
||                |  1568028353.0  |  giflib.x86_64                                          |            |  InstalledOther |  giflib.x86_64:0:4.1.6-9.el7                                      ||
||                |  1572864759.0  |  gnome-python2.x86_64                                   |            |  InstalledOther |  gnome-python2.x86_64:0:2.28.1-14.el7                             ||
||                |  1572864817.0  |  gnome-python2-bonobo.x86_64                            |            |  InstalledOther |  gnome-python2-bonobo.x86_64:0:2.28.1-14.el7                      ||
||                |  1572864765.0  |  gnome-python2-canvas.x86_64                            |            |  InstalledOther |  gnome-python2-canvas.x86_64:0:2.28.1-14.el7                      ||
||                |  1572864817.0  |  gnome-python2-gnome.x86_64                             |            |  InstalledOther |  gnome-python2-gnome.x86_64:0:2.28.1-14.el7                       ||
||                |  1572864817.0  |  gnome-python2-gnomevfs.x86_64                          |            |  InstalledOther |  gnome-python2-gnomevfs.x86_64:0:2.28.1-14.el7                    ||
||                |  1572864812.0  |  gnome-vfs2.x86_64                                      |            |  InstalledOther |  gnome-vfs2.x86_64:0:2.24.4-14.el7                                ||
||                |  1572864793.0  |  google-noto-emoji-color-fonts.noarch                   |            |  InstalledOther |  google-noto-emoji-color-fonts.noarch:0:20180508-4.el7            ||
||                |  1521826987.0  |  gpgme.x86_64                                           |            |  InstalledOther |  gpgme.x86_64:0:1.3.2-5.el7                                       ||
||                |  1521826910.0  |  groff-base.x86_64                                      |            |  InstalledOther |  groff-base.x86_64:0:1.22.2-8.el7                                 ||
||                |  1572864757.0  |  gsm.x86_64                                             |            |  InstalledOther |  gsm.x86_64:0:1.0.13-11.el7                                       ||
||                |  1569397955.0  |  gspell.x86_64                                          |            |  InstalledOther |  gspell.x86_64:0:1.6.1-1.el7                                      ||
||                |  1572864793.0  |  gstreamer.x86_64                                       |            |  InstalledOther |  gstreamer.x86_64:0:0.10.36-7.el7                                 ||
||                |  1572864794.0  |  gstreamer-plugins-bad-free.x86_64                      |            |  InstalledOther |  gstreamer-plugins-bad-free.x86_64:0:0.10.23-23.el7               ||
||                |  1572864793.0  |  gstreamer-plugins-base.x86_64                          |            |  InstalledOther |  gstreamer-plugins-base.x86_64:0:0.10.36-10.el7                   ||
||                |  1572864794.0  |  gstreamer-plugins-good.x86_64                          |            |  InstalledOther |  gstreamer-plugins-good.x86_64:0:0.10.31-13.el7                   ||
||                |  1572864793.0  |  gstreamer-tools.x86_64                                 |            |  InstalledOther |  gstreamer-tools.x86_64:0:0.10.36-7.el7                           ||
||                |  1572864753.0  |  gstreamer1.x86_64                                      |            |  InstalledOther |  gstreamer1.x86_64:0:1.10.4-2.el7                                 ||
||                |  1572864766.0  |  gstreamer1-plugins-base.x86_64                         |            |  InstalledOther |  gstreamer1-plugins-base.x86_64:0:1.10.4-2.el7                    ||
||                |  1572864781.0  |  gstreamer1-plugins-good.x86_64                         |            |  InstalledOther |  gstreamer1-plugins-good.x86_64:0:1.10.4-2.el7                    ||
||                |  1572864804.0  |  gstreamer1-plugins-ugly-free.x86_64                    |            |  InstalledOther |  gstreamer1-plugins-ugly-free.x86_64:0:1.10.4-3.el7               ||
||                |  1572864811.0  |  gucharmap-libs.x86_64                                  |            |  InstalledOther |  gucharmap-libs.x86_64:0:10.0.4-1.el7                             ||
||                |  1521826965.0  |  hardlink.x86_64                                        |            |  InstalledOther |  hardlink.x86_64:1:1.0-19.el7                                     ||
||                |  1568028357.0  |  hicolor-icon-theme.noarch                              |            |  InstalledOther |  hicolor-icon-theme.noarch:0:0.12-7.el7                           ||
||                |  1572864766.0  |  hyphen.x86_64                                          |            |  InstalledOther |  hyphen.x86_64:0:2.8.6-5.el7                                      ||
||                |  1569397947.0  |  iso-codes.noarch                                       |            |  InstalledOther |  iso-codes.noarch:0:3.46-2.el7                                    ||
||                |  1568028352.0  |  jbigkit-libs.x86_64                                    |            |  InstalledOther |  jbigkit-libs.x86_64:0:2.0-11.el7                                 ||
||                |  1569397948.0  |  json-c.x86_64                                          |            |  InstalledOther |  json-c.x86_64:0:0.11-4.el7_0                                     ||
||                |  1572864804.0  |  keybinder3.x86_64                                      |            |  InstalledOther |  keybinder3.x86_64:0:0.3.0-1.el7                                  ||
||                |  1572864817.0  |  keyutils.x86_64                                        |            |  InstalledOther |  keyutils.x86_64:0:1.5.8-3.el7                                    ||
||                |  1521826913.0  |  keyutils-libs.x86_64                                   |            |  InstalledOther |  keyutils-libs.x86_64:0:1.5.8-3.el7                               ||
||                |  1572864767.0  |  libIDL.x86_64                                          |            |  InstalledOther |  libIDL.x86_64:0:0.8.14-8.el7                                     ||
||                |  1568028351.0  |  libXau.x86_64                                          |            |  InstalledOther |  libXau.x86_64:0:1.0.8-2.1.el7                                    ||
||                |  1568028352.0  |  libXcomposite.x86_64                                   |            |  InstalledOther |  libXcomposite.x86_64:0:0.4.4-4.1.el7                             ||
||                |  1568028353.0  |  libXcursor.x86_64                                      |            |  InstalledOther |  libXcursor.x86_64:0:1.1.15-1.el7                                 ||
||                |  1568028352.0  |  libXdamage.x86_64                                      |            |  InstalledOther |  libXdamage.x86_64:0:1.1.4-4.1.el7                                ||
||                |  1572864578.0  |  libXdmcp.x86_64                                        |            |  InstalledOther |  libXdmcp.x86_64:0:1.1.2-6.el7                                    ||
||                |  1568028352.0  |  libXfixes.x86_64                                       |            |  InstalledOther |  libXfixes.x86_64:0:5.0.3-1.el7                                   ||
||                |  1572864578.0  |  libXfont2.x86_64                                       |            |  InstalledOther |  libXfont2.x86_64:0:2.0.3-1.el7                                   ||
||                |  1568028353.0  |  libXinerama.x86_64                                     |            |  InstalledOther |  libXinerama.x86_64:0:1.1.3-2.1.el7                               ||
||                |  1568028352.0  |  libXrender.x86_64                                      |            |  InstalledOther |  libXrender.x86_64:0:0.9.10-1.el7                                 ||
||                |  1572864827.0  |  libXres.x86_64                                         |            |  InstalledOther |  libXres.x86_64:0:1.2.0-1.el7                                     ||
||                |  1572864578.0  |  libXt.x86_64                                           |            |  InstalledOther |  libXt.x86_64:0:1.1.5-3.el7                                       ||
||                |  1568028352.0  |  libXtst.x86_64                                         |            |  InstalledOther |  libXtst.x86_64:0:1.2.3-1.el7                                     ||
||                |  1572864582.0  |  libXxf86misc.x86_64                                    |            |  InstalledOther |  libXxf86misc.x86_64:0:1.0.3-7.1.el7                              ||
||                |  1568028353.0  |  libXxf86vm.x86_64                                      |            |  InstalledOther |  libXxf86vm.x86_64:0:1.1.4-1.el7                                  ||
||                |  1572864780.0  |  libao.x86_64                                           |            |  InstalledOther |  libao.x86_64:0:1.1.0-8.el7                                       ||
||                |  1572864823.0  |  libappstream-glib.x86_64                               |            |  InstalledOther |  libappstream-glib.x86_64:0:0.7.8-2.el7                           ||
||                |  1521826909.0  |  libassuan.x86_64                                       |            |  InstalledOther |  libassuan.x86_64:0:2.1.0-3.el7                                   ||
||                |  1572864780.0  |  libasyncns.x86_64                                      |            |  InstalledOther |  libasyncns.x86_64:0:0.8-7.el7                                    ||
||                |  1569397948.0  |  libatasmart.x86_64                                     |            |  InstalledOther |  libatasmart.x86_64:0:0.19-6.el7                                  ||
||                |  1572864765.0  |  libavc1394.x86_64                                      |            |  InstalledOther |  libavc1394.x86_64:0:0.5.3-14.el7                                 ||
||                |  1569397946.0  |  libbluray.x86_64                                       |            |  InstalledOther |  libbluray.x86_64:0:0.2.3-5.el7                                   ||
||                |  1572864767.0  |  libbonobo.x86_64                                       |            |  InstalledOther |  libbonobo.x86_64:0:2.32.1-7.el7                                  ||
||                |  1572864817.0  |  libbonoboui.x86_64                                     |            |  InstalledOther |  libbonoboui.x86_64:0:2.24.5-7.el7                                ||
||                |  1572864826.0  |  libburn.x86_64                                         |            |  InstalledOther |  libburn.x86_64:0:1.2.8-4.el7                                     ||
||                |  1572864784.0  |  libcanberra.x86_64                                     |            |  InstalledOther |  libcanberra.x86_64:0:0.30-5.el7                                  ||
||                |  1572864785.0  |  libcanberra-gtk2.x86_64                                |            |  InstalledOther |  libcanberra-gtk2.x86_64:0:0.30-5.el7                             ||
||                |  1572864784.0  |  libcanberra-gtk3.x86_64                                |            |  InstalledOther |  libcanberra-gtk3.x86_64:0:0.30-5.el7                             ||
||                |  1569397946.0  |  libcdio.x86_64                                         |            |  InstalledOther |  libcdio.x86_64:0:0.92-3.el7                                      ||
||                |  1569397946.0  |  libcdio-paranoia.x86_64                                |            |  InstalledOther |  libcdio-paranoia.x86_64:0:10.2+0.90-11.el7                       ||
||                |  1572864830.0  |  libconfig.x86_64                                       |            |  InstalledOther |  libconfig.x86_64:0:1.4.9-5.el7                                   ||
||                |  1570703425.0  |  libcroco.x86_64                                        |            |  InstalledOther |  libcroco.x86_64:0:0.6.12-4.el7                                   ||
||                |  1521826921.0  |  libdaemon.x86_64                                       |            |  InstalledOther |  libdaemon.x86_64:0:0.14-7.el7                                    ||
||                |  1572864768.0  |  libdv.x86_64                                           |            |  InstalledOther |  libdv.x86_64:0:1.0.0-17.el7                                      ||
||                |  1521826911.0  |  libedit.x86_64                                         |            |  InstalledOther |  libedit.x86_64:0:3.0-12.20121213cvs.el7                          ||
||                |  1521826922.0  |  libestr.x86_64                                         |            |  InstalledOther |  libestr.x86_64:0:0.1.9-2.el7                                     ||
||                |  1572864764.0  |  libevent.x86_64                                        |            |  InstalledOther |  libevent.x86_64:0:2.0.21-4.el7                                   ||
||                |  1572864757.0  |  libexif.x86_64                                         |            |  InstalledOther |  libexif.x86_64:0:0.6.21-6.el7                                    ||
||                |  1572864791.0  |  libgdither.x86_64                                      |            |  InstalledOther |  libgdither.x86_64:0:0.6-8.el7                                    ||
||                |  1572864758.0  |  libglade2.x86_64                                       |            |  InstalledOther |  libglade2.x86_64:0:2.6.4-11.el7                                  ||
||                |  1568028344.0  |  libglvnd.x86_64                                        |            |  InstalledOther |  libglvnd.x86_64:1:1.0.1-0.8.git5baa1e5.el7                       ||
||                |  1568028358.0  |  libglvnd-egl.x86_64                                    |            |  InstalledOther |  libglvnd-egl.x86_64:1:1.0.1-0.8.git5baa1e5.el7                   ||
||                |  1572864766.0  |  libglvnd-gles.x86_64                                   |            |  InstalledOther |  libglvnd-gles.x86_64:1:1.0.1-0.8.git5baa1e5.el7                  ||
||                |  1568028358.0  |  libglvnd-glx.x86_64                                    |            |  InstalledOther |  libglvnd-glx.x86_64:1:1.0.1-0.8.git5baa1e5.el7                   ||
||                |  1572864813.0  |  libgnome.x86_64                                        |            |  InstalledOther |  libgnome.x86_64:0:2.32.1-9.el7                                   ||
||                |  1572864817.0  |  libgnome-keyring.x86_64                                |            |  InstalledOther |  libgnome-keyring.x86_64:0:3.12.0-1.el7                           ||
||                |  1572864758.0  |  libgnomecanvas.x86_64                                  |            |  InstalledOther |  libgnomecanvas.x86_64:0:2.30.3-8.el7                             ||
||                |  1572864817.0  |  libgnomeui.x86_64                                      |            |  InstalledOther |  libgnomeui.x86_64:0:2.24.5-8.el7                                 ||
||                |  1521826906.0  |  libgpg-error.x86_64                                    |            |  InstalledOther |  libgpg-error.x86_64:0:1.12-3.el7                                 ||
||                |  1572864765.0  |  libiec61883.x86_64                                     |            |  InstalledOther |  libiec61883.x86_64:0:1.2.0-10.el7                                ||
||                |  1572864764.0  |  libieee1284.x86_64                                     |            |  InstalledOther |  libieee1284.x86_64:0:0.2.11-15.el7                               ||
||                |  1572864810.0  |  libiptcdata.x86_64                                     |            |  InstalledOther |  libiptcdata.x86_64:0:1.0.4-11.el7                                ||
||                |  1572864780.0  |  libisofs.x86_64                                        |            |  InstalledOther |  libisofs.x86_64:0:1.2.8-4.el7                                    ||
||                |  1572864783.0  |  liblouis.x86_64                                        |            |  InstalledOther |  liblouis.x86_64:0:2.5.2-12.el7_4                                 ||
||                |  1572864784.0  |  liblouis-python.noarch                                 |            |  InstalledOther |  liblouis-python.noarch:0:2.5.2-12.el7_4                          ||
||                |  1521826909.0  |  libmnl.x86_64                                          |            |  InstalledOther |  libmnl.x86_64:0:1.0.3-7.el7                                      ||
||                |  1569397952.0  |  libmodman.x86_64                                       |            |  InstalledOther |  libmodman.x86_64:0:2.0.1-8.el7                                   ||
||                |  1572864827.0  |  libmpc.x86_64                                          |            |  InstalledOther |  libmpc.x86_64:0:1.0.1-3.el7                                      ||
||                |  1572864767.0  |  libmpcdec.x86_64                                       |            |  InstalledOther |  libmpcdec.x86_64:0:1.2.6-12.el7                                  ||
||                |  1572864788.0  |  libmusicbrainz5.x86_64                                 |            |  InstalledOther |  libmusicbrainz5.x86_64:0:5.0.1-9.el7                             ||
||                |  1521826911.0  |  libnfnetlink.x86_64                                    |            |  InstalledOther |  libnfnetlink.x86_64:0:1.0.1-4.el7                                ||
||                |  1572864794.0  |  libnice.x86_64                                         |            |  InstalledOther |  libnice.x86_64:0:0.1.3-4.el7                                     ||
||                |  1521826920.0  |  libnl.x86_64                                           |            |  InstalledOther |  libnl.x86_64:0:1.1.4-3.el7                                       ||
||                |  1572864762.0  |  liboauth.x86_64                                        |            |  InstalledOther |  liboauth.x86_64:0:0.9.7-4.el7                                    ||
||                |  1572864785.0  |  libofa.x86_64                                          |            |  InstalledOther |  libofa.x86_64:0:0.9.3-24.el7                                     ||
||                |  1572864753.0  |  libogg.x86_64                                          |            |  InstalledOther |  libogg.x86_64:2:1.3.0-7.el7                                      ||
||                |  1572864842.0  |  libpaper.x86_64                                        |            |  InstalledOther |  libpaper.x86_64:0:1.1.24-8.el7                                   ||
||                |  1569397954.0  |  libpeas-gtk.x86_64                                     |            |  InstalledOther |  libpeas-gtk.x86_64:0:1.22.0-1.el7                                ||
||                |  1569397952.0  |  libpeas-loader-python.x86_64                           |            |  InstalledOther |  libpeas-loader-python.x86_64:0:1.22.0-1.el7                      ||
||                |  1521826985.0  |  libpipeline.x86_64                                     |            |  InstalledOther |  libpipeline.x86_64:0:1.2.3-3.el7                                 ||
||                |  1568028344.0  |  libpng.x86_64                                          |            |  InstalledOther |  libpng.x86_64:2:1.5.13-7.el7_2                                   ||
||                |  1572864761.0  |  libraw1394.x86_64                                      |            |  InstalledOther |  libraw1394.x86_64:0:2.1.0-2.el7                                  ||
||                |  1572864754.0  |  librsvg2.x86_64                                        |            |  InstalledOther |  librsvg2.x86_64:0:2.40.20-1.el7                                  ||
||                |  1572864765.0  |  libshout.x86_64                                        |            |  InstalledOther |  libshout.x86_64:0:2.2.2-11.el7                                   ||
||                |  1572864830.0  |  libsrtp.x86_64                                         |            |  InstalledOther |  libsrtp.x86_64:0:1.4.4-10.20101004cvs.el7                        ||
||                |  1521827147.0  |  libsysfs.x86_64                                        |            |  InstalledOther |  libsysfs.x86_64:0:2.1.0-16.el7                                   ||
||                |  1568028351.0  |  libthai.x86_64                                         |            |  InstalledOther |  libthai.x86_64:0:0.1.14-9.el7                                    ||
||                |  1572864757.0  |  libtheora.x86_64                                       |            |  InstalledOther |  libtheora.x86_64:1:1.1.1-8.el7                                   ||
||                |  1572864786.0  |  libtimezonemap.x86_64                                  |            |  InstalledOther |  libtimezonemap.x86_64:0:0.4.4-1.el7                              ||
||                |  1521826910.0  |  libunistring.x86_64                                    |            |  InstalledOther |  libunistring.x86_64:0:0.9.3-9.el7                                ||
||                |  1521826941.0  |  libutempter.x86_64                                     |            |  InstalledOther |  libutempter.x86_64:0:1.1.6-4.el7                                 ||
||                |  1572864757.0  |  libv4l.x86_64                                          |            |  InstalledOther |  libv4l.x86_64:0:0.9.5-4.el7                                      ||
||                |  1521826920.0  |  libverto.x86_64                                        |            |  InstalledOther |  libverto.x86_64:0:0.2.5-4.el7                                    ||
||                |  1572864776.0  |  libverto-tevent.x86_64                                 |            |  InstalledOther |  libverto-tevent.x86_64:0:0.2.5-4.el7                             ||
||                |  1572864766.0  |  libvisual.x86_64                                       |            |  InstalledOther |  libvisual.x86_64:0:0.4.0-16.el7                                  ||
||                |  1572864766.0  |  libvpx.x86_64                                          |            |  InstalledOther |  libvpx.x86_64:0:1.3.0-5.el7_0                                    ||
||                |  1569397952.0  |  libwayland-egl.x86_64                                  |            |  InstalledOther |  libwayland-egl.x86_64:0:1.15.0-1.el7                             ||
||                |  1572864780.0  |  libwinpr.x86_64                                        |            |  InstalledOther |  libwinpr.x86_64:0:2.0.0-1.rc4.el7                                ||
||                |  1572864828.0  |  libwnck3.x86_64                                        |            |  InstalledOther |  libwnck3.x86_64:0:3.24.1-2.el7                                   ||
||                |  1569397948.0  |  libxkbcommon.x86_64                                    |            |  InstalledOther |  libxkbcommon.x86_64:0:0.7.1-3.el7                                ||
||                |  1572864786.0  |  libxkbcommon-x11.x86_64                                |            |  InstalledOther |  libxkbcommon-x11.x86_64:0:0.7.1-3.el7                            ||
||                |  1572864582.0  |  libxkbfile.x86_64                                      |            |  InstalledOther |  libxkbfile.x86_64:0:1.0.9-3.el7                                  ||
||                |  1521826915.0  |  libxslt.x86_64                                         |            |  InstalledOther |  libxslt.x86_64:0:1.1.28-5.el7                                    ||
