-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|                                                                              DescribeInstancePatches                                                                              |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
||                                                                                     Patches                                                                                     ||
|+----------------+----------------+----------------------------------------------+------------+-----------------+-----------------------------------------------------------------+|
|| Classification | InstalledTime  |                    KBId                      | Severity   |      State      |                              Title                              ||
||                |  1552075131.0  |  device-mapper-persistent-data.x86_64        |            |  InstalledOther |  device-mapper-persistent-data.x86_64:0:0.7.3-3.amzn2           ||
||                |  1552075129.0  |  diffutils.x86_64                            |            |  InstalledOther |  diffutils.x86_64:0:3.3-4.amzn2.0.2                             ||
||                |  1552075137.0  |  dmidecode.x86_64                            |            |  InstalledOther |  dmidecode.x86_64:1:3.0-5.amzn2.0.2                             ||
||                |  1552075159.0  |  dmraid.x86_64                               |            |  InstalledOther |  dmraid.x86_64:0:1.0.0.rc16-28.amzn2.0.2                        ||
||                |  1552075159.0  |  dmraid-events.x86_64                        |            |  InstalledOther |  dmraid-events.x86_64:0:1.0.0.rc16-28.amzn2.0.2                 ||
||                |  1552075184.0  |  dosfstools.x86_64                           |            |  InstalledOther |  dosfstools.x86_64:0:3.0.20-9.amzn2.0.2                         ||
||                |  1552075161.0  |  dracut.x86_64                               |            |  InstalledOther |  dracut.x86_64:0:033-535.amzn2.1.2                              ||
||                |  1552075164.0  |  dracut-config-generic.x86_64                |            |  InstalledOther |  dracut-config-generic.x86_64:0:033-535.amzn2.1.2               ||
||                |  1552075136.0  |  dyninst.x86_64                              |            |  InstalledOther |  dyninst.x86_64:0:9.3.1-1.amzn2.0.2                             ||
||                |  1552075145.0  |  e2fsprogs.x86_64                            |            |  InstalledOther |  e2fsprogs.x86_64:0:1.42.9-12.amzn2.0.2                         ||
||                |  1552075130.0  |  e2fsprogs-libs.x86_64                       |            |  InstalledOther |  e2fsprogs-libs.x86_64:0:1.42.9-12.amzn2.0.2                    ||
||                |  1552075168.0  |  ec2-hibinit-agent.noarch                    |            |  InstalledOther |  ec2-hibinit-agent.noarch:0:1.0.0-3.amzn2                       ||
||                |  1552075170.0  |  ec2-instance-connect.noarch                 |            |  InstalledOther |  ec2-instance-connect.noarch:0:1.0-3.amzn2                      ||
||                |  1552075170.0  |  ec2-net-utils.noarch                        |            |  InstalledOther |  ec2-net-utils.noarch:0:1.1-1.1.amzn2                           ||
||                |  1552075177.0  |  ec2-utils.noarch                            |            |  InstalledOther |  ec2-utils.noarch:0:0.5-1.amzn2.0.1                             ||
||                |  1552075179.0  |  ed.x86_64                                   |            |  InstalledOther |  ed.x86_64:0:1.9-4.amzn2.0.2                                    ||
||                |  1552075156.0  |  elfutils-default-yama-scope.noarch          |            |  InstalledOther |  elfutils-default-yama-scope.noarch:0:0.170-4.amzn2             ||
||                |  1552075127.0  |  elfutils-libelf.x86_64                      |            |  InstalledOther |  elfutils-libelf.x86_64:0:0.170-4.amzn2                         ||
||                |  1552075155.0  |  elfutils-libs.x86_64                        |            |  InstalledOther |  elfutils-libs.x86_64:0:0.170-4.amzn2                           ||
||                |  1552075185.0  |  ethtool.x86_64                              |            |  InstalledOther |  ethtool.x86_64:2:4.8-7.amzn2                                   ||
||                |  1552075128.0  |  expat.x86_64                                |            |  InstalledOther |  expat.x86_64:0:2.1.0-10.amzn2.0.2                              ||
||                |  1552075128.0  |  file.x86_64                                 |            |  InstalledOther |  file.x86_64:0:5.11-33.amzn2.0.2                                ||
||                |  1552075128.0  |  file-libs.x86_64                            |            |  InstalledOther |  file-libs.x86_64:0:5.11-33.amzn2.0.2                           ||
||                |  1552075128.0  |  findutils.x86_64                            |            |  InstalledOther |  findutils.x86_64:1:4.5.11-5.amzn2.0.2                          ||
||                |  1552075150.0  |  fipscheck.x86_64                            |            |  InstalledOther |  fipscheck.x86_64:0:1.4.1-6.amzn2.0.2                           ||
||                |  1552075150.0  |  fipscheck-lib.x86_64                        |            |  InstalledOther |  fipscheck-lib.x86_64:0:1.4.1-6.amzn2.0.2                       ||
||                |  1552075130.0  |  freetype.x86_64                             |            |  InstalledOther |  freetype.x86_64:0:2.4.11-15.amzn2.0.2                          ||
||                |  1552075127.0  |  gawk.x86_64                                 |            |  InstalledOther |  gawk.x86_64:0:4.0.2-4.amzn2.1.2                                ||
||                |  1552075128.0  |  gdbm.x86_64                                 |            |  InstalledOther |  gdbm.x86_64:1:1.13-6.amzn2.0.2                                 ||
||                |  1552075178.0  |  gdisk.x86_64                                |            |  InstalledOther |  gdisk.x86_64:0:0.8.6-5.amzn2.0.2                               ||
||                |  1552075150.0  |  generic-logos.noarch                        |            |  InstalledOther |  generic-logos.noarch:0:18.0.0-4.amzn2                          ||
||                |  1552075145.0  |  gettext.x86_64                              |            |  InstalledOther |  gettext.x86_64:0:0.19.8.1-2.amzn2.0.2                          ||
||                |  1552075145.0  |  gettext-libs.x86_64                         |            |  InstalledOther |  gettext-libs.x86_64:0:0.19.8.1-2.amzn2.0.2                     ||
||                |  1552075142.0  |  glib2.x86_64                                |            |  InstalledOther |  glib2.x86_64:0:2.54.2-2.amzn2                                  ||
||                |  1552075126.0  |  glibc.x86_64                                |            |  InstalledOther |  glibc.x86_64:0:2.26-32.amzn2.0.1                               ||
||                |  1552075184.0  |  glibc-all-langpacks.x86_64                  |            |  InstalledOther |  glibc-all-langpacks.x86_64:0:2.26-32.amzn2.0.1                 ||
||                |  1552075125.0  |  glibc-common.x86_64                         |            |  InstalledOther |  glibc-common.x86_64:0:2.26-32.amzn2.0.1                        ||
||                |  1552075181.0  |  glibc-locale-source.x86_64                  |            |  InstalledOther |  glibc-locale-source.x86_64:0:2.26-32.amzn2.0.1                 ||
||                |  1552075125.0  |  glibc-minimal-langpack.x86_64               |            |  InstalledOther |  glibc-minimal-langpack.x86_64:0:2.26-32.amzn2.0.1              ||
||                |  1552075136.0  |  gmp.x86_64                                  |            |  InstalledOther |  gmp.x86_64:1:6.0.0-15.amzn2.0.2                                ||
||                |  1552075152.0  |  gpgme.x86_64                                |            |  InstalledOther |  gpgme.x86_64:0:1.3.2-5.amzn2.0.2                               ||
||                |  1552075162.0  |  gpm-libs.x86_64                             |            |  InstalledOther |  gpm-libs.x86_64:0:1.20.7-15.amzn2.0.2                          ||
||                |  1552075126.0  |  grep.x86_64                                 |            |  InstalledOther |  grep.x86_64:0:2.20-3.amzn2.0.2                                 ||
||                |  1552075129.0  |  groff-base.x86_64                           |            |  InstalledOther |  groff-base.x86_64:0:1.22.2-8.amzn2.0.2                         ||
||                |  1552075164.0  |  grub2.x86_64                                |            |  InstalledOther |  grub2.x86_64:1:2.02-35.amzn2.0.4                               ||
||                |  1552075124.0  |  grub2-common.noarch                         |            |  InstalledOther |  grub2-common.noarch:1:2.02-35.amzn2.0.4                        ||
||                |  1552075162.0  |  grub2-pc.x86_64                             |            |  InstalledOther |  grub2-pc.x86_64:1:2.02-35.amzn2.0.4                            ||
||                |  1552075124.0  |  grub2-pc-modules.noarch                     |            |  InstalledOther |  grub2-pc-modules.noarch:1:2.02-35.amzn2.0.4                    ||
||                |  1552075161.0  |  grub2-tools.x86_64                          |            |  InstalledOther |  grub2-tools.x86_64:1:2.02-35.amzn2.0.4                         ||
||                |  1552075162.0  |  grub2-tools-extra.x86_64                    |            |  InstalledOther |  grub2-tools-extra.x86_64:1:2.02-35.amzn2.0.4                   ||
||                |  1552075157.0  |  grub2-tools-minimal.x86_64                  |            |  InstalledOther |  grub2-tools-minimal.x86_64:1:2.02-35.amzn2.0.4                 ||
||                |  1552075144.0  |  grubby.x86_64                               |            |  InstalledOther |  grubby.x86_64:0:8.28-23.amzn2.0.1                              ||
||                |  1552075161.0  |  gssproxy.x86_64                             |            |  InstalledOther |  gssproxy.x86_64:0:0.7.0-17.amzn2                               ||
||                |  1552075143.0  |  gzip.x86_64                                 |            |  InstalledOther |  gzip.x86_64:0:1.5-10.amzn2                                     ||
||                |  1552075161.0  |  hardlink.x86_64                             |            |  InstalledOther |  hardlink.x86_64:1:1.3-3.amzn2                                  ||
||                |  1552075164.0  |  hibagent.noarch                             |            |  InstalledOther |  hibagent.noarch:0:1.1.0-5.amzn2                                ||
||                |  1552075131.0  |  hostname.x86_64                             |            |  InstalledOther |  hostname.x86_64:0:3.13-3.amzn2.0.2                             ||
||                |  1552075129.0  |  hunspell.x86_64                             |            |  InstalledOther |  hunspell.x86_64:0:1.3.2-15.amzn2.0.2                           ||
||                |  1552075178.0  |  hunspell-en.noarch                          |            |  InstalledOther |  hunspell-en.noarch:0:0.20121024-6.amzn2.0.1                    ||
||                |  1552075131.0  |  hunspell-en-GB.noarch                       |            |  InstalledOther |  hunspell-en-GB.noarch:0:0.20121024-6.amzn2.0.1                 ||
||                |  1552075129.0  |  hunspell-en-US.noarch                       |            |  InstalledOther |  hunspell-en-US.noarch:0:0.20121024-6.amzn2.0.1                 ||
||                |  1552075159.0  |  hwdata.x86_64                               |            |  InstalledOther |  hwdata.x86_64:0:0.252-8.8.amzn2                                ||
||                |  1552075126.0  |  info.x86_64                                 |            |  InstalledOther |  info.x86_64:0:5.1-5.amzn2                                      ||
||                |  1552075158.0  |  initscripts.x86_64                          |            |  InstalledOther |  initscripts.x86_64:0:9.49.39-1.amzn2.0.2                       ||
||                |  1552075130.0  |  iproute.x86_64                              |            |  InstalledOther |  iproute.x86_64:0:4.15.0-1.amzn2.0.3                            ||
||                |  1552075178.0  |  iptables.x86_64                             |            |  InstalledOther |  iptables.x86_64:0:1.4.21-24.1.amzn2                            ||
||                |  1552075157.0  |  iputils.x86_64                              |            |  InstalledOther |  iputils.x86_64:0:20160308-10.amzn2.0.2                         ||
||                |  1552075178.0  |  irqbalance.x86_64                           |            |  InstalledOther |  irqbalance.x86_64:2:1.5.0-2.amzn2.0.1                          ||
||                |  1552075137.0  |  jansson.x86_64                              |            |  InstalledOther |  jansson.x86_64:0:2.10-1.amzn2.0.2                              ||
||                |  1552075137.0  |  jbigkit-libs.x86_64                         |            |  InstalledOther |  jbigkit-libs.x86_64:0:2.0-11.amzn2.0.2                         ||
||                |  1552075164.0  |  kbd.x86_64                                  |            |  InstalledOther |  kbd.x86_64:0:1.15.5-13.amzn2.0.2                               ||
||                |  1552075164.0  |  kbd-legacy.noarch                           |            |  InstalledOther |  kbd-legacy.noarch:0:1.15.5-13.amzn2.0.2                        ||
||                |  1552075162.0  |  kbd-misc.noarch                             |            |  InstalledOther |  kbd-misc.noarch:0:1.15.5-13.amzn2.0.2                          ||
||                |  1552075134.0  |  keyutils.x86_64                             |            |  InstalledOther |  keyutils.x86_64:0:1.5.8-3.amzn2.0.2                            ||
||                |  1552075128.0  |  keyutils-libs.x86_64                        |            |  InstalledOther |  keyutils-libs.x86_64:0:1.5.8-3.amzn2.0.2                       ||
||                |  1552075127.0  |  kmod.x86_64                                 |            |  InstalledOther |  kmod.x86_64:0:25-3.amzn2.0.2                                   ||
||                |  1552075130.0  |  kmod-libs.x86_64                            |            |  InstalledOther |  kmod-libs.x86_64:0:25-3.amzn2.0.2                              ||
||                |  1552075159.0  |  kpartx.x86_64                               |            |  InstalledOther |  kpartx.x86_64:0:0.4.9-119.amzn2.1                              ||
||                |  1552075177.0  |  kpatch.noarch                               |            |  InstalledOther |  kpatch.noarch:0:0.4.0-3.amzn2                                  ||
||                |  1552075140.0  |  krb5-libs.x86_64                            |            |  InstalledOther |  krb5-libs.x86_64:0:1.15.1-20.amzn2.0.1                         ||
||                |  1552075124.0  |  langtable.noarch                            |            |  InstalledOther |  langtable.noarch:0:0.0.31-3.amzn2                              ||
||                |  1552075124.0  |  langtable-data.noarch                       |            |  InstalledOther |  langtable-data.noarch:0:0.0.31-3.amzn2                         ||
||                |  1552075149.0  |  langtable-python.noarch                     |            |  InstalledOther |  langtable-python.noarch:0:0.0.31-3.amzn2                       ||
||                |  1552075131.0  |  less.x86_64                                 |            |  InstalledOther |  less.x86_64:0:458-9.amzn2.0.2                                  ||
||                |  1552075127.0  |  libacl.x86_64                               |            |  InstalledOther |  libacl.x86_64:0:2.2.51-14.amzn2                                ||
||                |  1552075131.0  |  libaio.x86_64                               |            |  InstalledOther |  libaio.x86_64:0:0.3.109-13.amzn2.0.2                           ||
||                |  1552075130.0  |  libassuan.x86_64                            |            |  InstalledOther |  libassuan.x86_64:0:2.1.0-3.amzn2.0.2                           ||
||                |  1552075127.0  |  libattr.x86_64                              |            |  InstalledOther |  libattr.x86_64:0:2.4.46-12.amzn2.0.2                           ||
||                |  1552075131.0  |  libbasicobjects.x86_64                      |            |  InstalledOther |  libbasicobjects.x86_64:0:0.1.1-29.amzn2                        ||
||                |  1552075142.0  |  libblkid.x86_64                             |            |  InstalledOther |  libblkid.x86_64:0:2.30.2-2.amzn2.0.4                           ||
||                |  1552075127.0  |  libcap.x86_64                               |            |  InstalledOther |  libcap.x86_64:0:2.22-9.amzn2.0.2                               ||
||                |  1552075127.0  |  libcap-ng.x86_64                            |            |  InstalledOther |  libcap-ng.x86_64:0:0.7.5-4.amzn2.0.2                           ||
||                |  1552075131.0  |  libcollection.x86_64                        |            |  InstalledOther |  libcollection.x86_64:0:0.7.0-29.amzn2                          ||
||                |  1552075126.0  |  libcom_err.x86_64                           |            |  InstalledOther |  libcom_err.x86_64:0:1.42.9-12.amzn2.0.2                        ||
||                |  1552075134.0  |  libconfig.x86_64                            |            |  InstalledOther |  libconfig.x86_64:0:1.4.9-5.amzn2.0.2                           ||
||                |  1552075144.0  |  libcroco.x86_64                             |            |  InstalledOther |  libcroco.x86_64:0:0.6.11-1.amzn2.0.2                           ||
||                |  1552075126.0  |  libcrypt.x86_64                             |            |  InstalledOther |  libcrypt.x86_64:0:2.26-32.amzn2.0.1                            ||
||                |  1552075137.0  |  libdaemon.x86_64                            |            |  InstalledOther |  libdaemon.x86_64:0:0.14-7.amzn2.0.2                            ||
||                |  1552075127.0  |  libdb.x86_64                                |            |  InstalledOther |  libdb.x86_64:0:5.3.21-24.amzn2.0.3                             ||
||                |  1552075134.0  |  libdb-utils.x86_64                          |            |  InstalledOther |  libdb-utils.x86_64:0:5.3.21-24.amzn2.0.3                       ||
||                |  1552075159.0  |  libdrm.x86_64                               |            |  InstalledOther |  libdrm.x86_64:0:2.4.83-2.amzn2.0.2                             ||
||                |  1552075134.0  |  libdwarf.x86_64                             |            |  InstalledOther |  libdwarf.x86_64:0:20130207-4.amzn2.0.2                         ||
||                |  1554890149.0  |  libecap.x86_64                              |            |  InstalledOther |  libecap.x86_64:0:1.0.0-1.amzn2.0.2                             ||
||                |  1552075130.0  |  libedit.x86_64                              |            |  InstalledOther |  libedit.x86_64:0:3.0-12.20121213cvs.amzn2.0.2                  ||
||                |  1552075137.0  |  libestr.x86_64                              |            |  InstalledOther |  libestr.x86_64:0:0.1.9-2.amzn2.0.2                             ||
||                |  1552075144.0  |  libevent.x86_64                             |            |  InstalledOther |  libevent.x86_64:0:2.0.21-4.amzn2.0.2                           ||
||                |  1552075137.0  |  libfastjson.x86_64                          |            |  InstalledOther |  libfastjson.x86_64:0:0.99.4-2.amzn2.0.2                        ||
||                |  1552075145.0  |  libfdisk.x86_64                             |            |  InstalledOther |  libfdisk.x86_64:0:2.30.2-2.amzn2.0.4                           ||
||                |  1552075128.0  |  libffi.x86_64                               |            |  InstalledOther |  libffi.x86_64:0:3.0.13-18.amzn2.0.2                            ||
||                |  1552075125.0  |  libgcc.x86_64                               |            |  InstalledOther |  libgcc.x86_64:0:7.3.1-5.amzn2.0.2                              ||
||                |  1552075128.0  |  libgcrypt.x86_64                            |            |  InstalledOther |  libgcrypt.x86_64:0:1.5.3-14.amzn2.0.2                          ||
||                |  1552075130.0  |  libgomp.x86_64                              |            |  InstalledOther |  libgomp.x86_64:0:7.3.1-5.amzn2.0.2                             ||
||                |  1552075128.0  |  libgpg-error.x86_64                         |            |  InstalledOther |  libgpg-error.x86_64:0:1.12-3.amzn2.0.3                         ||
||                |  1552075135.0  |  libicu.x86_64                               |            |  InstalledOther |  libicu.x86_64:0:50.1.2-17.amzn2                                ||
||                |  1552075129.0  |  libidn.x86_64                               |            |  InstalledOther |  libidn.x86_64:0:1.28-4.amzn2.0.2                               ||
||                |  1552075131.0  |  libidn2.x86_64                              |            |  InstalledOther |  libidn2.x86_64:0:2.0.4-1.amzn2.0.2                             ||
||                |  1552075137.0  |  libini_config.x86_64                        |            |  InstalledOther |  libini_config.x86_64:0:1.3.1-29.amzn2                          ||
||                |  1552075130.0  |  libjpeg-turbo.x86_64                        |            |  InstalledOther |  libjpeg-turbo.x86_64:0:1.2.90-5.amzn2.0.2                      ||
||                |  1552075134.0  |  libmetalink.x86_64                          |            |  InstalledOther |  libmetalink.x86_64:0:0.1.2-7.amzn2.0.2                         ||
||                |  1552075130.0  |  libmnl.x86_64                               |            |  InstalledOther |  libmnl.x86_64:0:1.0.3-7.amzn2.0.2                              ||
||                |  1552075142.0  |  libmount.x86_64                             |            |  InstalledOther |  libmount.x86_64:0:2.30.2-2.amzn2.0.4                           ||
||                |  1552075131.0  |  libnetfilter_conntrack.x86_64               |            |  InstalledOther |  libnetfilter_conntrack.x86_64:0:1.0.6-1.amzn2.0.2              ||
||                |  1552075130.0  |  libnfnetlink.x86_64                         |            |  InstalledOther |  libnfnetlink.x86_64:0:1.0.1-4.amzn2.0.2                        ||
||                |  1552075153.0  |  libnfsidmap.x86_64                          |            |  InstalledOther |  libnfsidmap.x86_64:0:0.25-19.amzn2                             ||
||                |  1552075129.0  |  libnl3.x86_64                               |            |  InstalledOther |  libnl3.x86_64:0:3.2.28-4.amzn2.0.1                             ||
||                |  1552075130.0  |  libnl3-cli.x86_64                           |            |  InstalledOther |  libnl3-cli.x86_64:0:3.2.28-4.amzn2.0.1                         ||
||                |  1552075137.0  |  libpath_utils.x86_64                        |            |  InstalledOther |  libpath_utils.x86_64:0:0.2.1-29.amzn2                          ||
||                |  1552075137.0  |  libpcap.x86_64                              |            |  InstalledOther |  libpcap.x86_64:14:1.5.3-11.amzn2                               ||
||                |  1552075159.0  |  libpciaccess.x86_64                         |            |  InstalledOther |  libpciaccess.x86_64:0:0.14-1.amzn2                             ||
||                |  1552075136.0  |  libpipeline.x86_64                          |            |  InstalledOther |  libpipeline.x86_64:0:1.2.3-3.amzn2.0.2                         ||
