-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|                                                                                 DescribeInstancePatches                                                                                 |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
||                                                                                        Patches                                                                                        ||
|+----------------+----------------+------------------------------------------------+------------+-----------------+---------------------------------------------------------------------+|
|| Classification | InstalledTime  |                     KBId                       | Severity   |      State      |                                Title                                ||
||  Security      |  1576147547.0  |  php56-xmlrpc.x86_64                           |  Critical  |  Installed      |  php56-xmlrpc.x86_64:0:5.6.40-1.143.amzn1                           ||
||  Security      |  1484954732.0  |  policycoreutils.x86_64                        |  Important |  Installed      |  policycoreutils.x86_64:0:2.1.12-5.25.amzn1                         ||
||  Security      |  1576147550.0  |  postgresql92-libs.x86_64                      |  Important |  Installed      |  postgresql92-libs.x86_64:0:9.2.24-2.66.amzn1                       ||
||  Security      |  1576147550.0  |  procmail.x86_64                               |  Important |  Installed      |  procmail.x86_64:0:3.22-25.1.7.amzn1                                ||
||  Security      |  1530774791.0  |  python26-magic.noarch                         |  Important |  Installed      |  python26-magic.noarch:0:5.30-11.34.amzn1                           ||
||  Security      |  1576147517.0  |  python27.x86_64                               |  Important |  Installed      |  python27.x86_64:0:2.7.16-1.130.amzn1                               ||
||  Security      |  1576147549.0  |  python27-devel.x86_64                         |  Important |  Installed      |  python27-devel.x86_64:0:2.7.16-1.130.amzn1                         ||
||  Security      |  1576147550.0  |  python27-jinja2.noarch                        |  Important |  Installed      |  python27-jinja2.noarch:0:2.7.2-3.16.amzn1                          ||
||  Security      |  1576147516.0  |  python27-libs.x86_64                          |  Important |  Installed      |  python27-libs.x86_64:0:2.7.16-1.130.amzn1                          ||
||  Security      |  1576147550.0  |  python27-paramiko.noarch                      |  Critical  |  Installed      |  python27-paramiko.noarch:0:1.15.1-2.7.amzn1                        ||
||  Security      |  1497002068.0  |  rpcbind.x86_64                                |  Important |  Installed      |  rpcbind.x86_64:0:0.2.0-13.9.amzn1                                  ||
||  Security      |  1576147524.0  |  ruby20.x86_64                                 |  Important |  Installed      |  ruby20.x86_64:0:2.0.0.648-1.32.amzn1                               ||
||  Security      |  1576147548.0  |  ruby20-irb.noarch                             |  Important |  Installed      |  ruby20-irb.noarch:0:2.0.0.648-1.32.amzn1                           ||
||  Security      |  1576147515.0  |  ruby20-libs.x86_64                            |  Important |  Installed      |  ruby20-libs.x86_64:0:2.0.0.648-1.32.amzn1                          ||
||  Security      |  1576147524.0  |  rubygem20-bigdecimal.x86_64                   |  Important |  Installed      |  rubygem20-bigdecimal.x86_64:0:1.2.0-1.32.amzn1                     ||
||  Security      |  1576147524.0  |  rubygem20-psych.x86_64                        |  Important |  Installed      |  rubygem20-psych.x86_64:0:2.0.0-1.32.amzn1                          ||
||  Security      |  1576147524.0  |  rubygems20.noarch                             |  Important |  Installed      |  rubygems20.noarch:0:2.0.14.1-1.32.amzn1                            ||
||  Security      |  1576147527.0  |  vim-common.x86_64                             |  Important |  Installed      |  vim-common.x86_64:2:8.0.0503-1.46.amzn1                            ||
||  Security      |  1576147546.0  |  vim-enhanced.x86_64                           |  Important |  Installed      |  vim-enhanced.x86_64:2:8.0.0503-1.46.amzn1                          ||
||  Security      |  1576147527.0  |  vim-filesystem.x86_64                         |  Important |  Installed      |  vim-filesystem.x86_64:2:8.0.0503-1.46.amzn1                        ||
||  Security      |  1576147525.0  |  vim-minimal.x86_64                            |  Important |  Installed      |  vim-minimal.x86_64:2:8.0.0503-1.46.amzn1                           ||
||  Security      |  1576147550.0  |  wget.x86_64                                   |  Important |  Installed      |  wget.x86_64:0:1.18-5.30.amzn1                                      ||
||  Security      |  1576147548.0  |  yum-plugin-priorities.noarch                  |  Important |  Installed      |  yum-plugin-priorities.noarch:0:1.1.31-46.30.amzn1                  ||
||  Security      |  1576147548.0  |  yum-plugin-upgrade-helper.noarch              |  Important |  Installed      |  yum-plugin-upgrade-helper.noarch:0:1.1.31-46.30.amzn1              ||
||  Security      |  1576147548.0  |  yum-utils.noarch                              |  Important |  Installed      |  yum-utils.noarch:0:1.1.31-46.30.amzn1                              ||
||                |  1484954752.0  |  acl.x86_64                                    |            |  InstalledOther |  acl.x86_64:0:2.2.49-6.11.amzn1                                     ||
||                |  1484954746.0  |  acpid.x86_64                                  |            |  InstalledOther |  acpid.x86_64:0:1.0.10-2.1.6.amzn1                                  ||
||                |  1484954729.0  |  alsa-lib.x86_64                               |            |  InstalledOther |  alsa-lib.x86_64:0:1.0.22-3.9.amzn1                                 ||
||                |  1582048872.0  |  amazon-ssm-agent.i386                         |            |  InstalledOther |  amazon-ssm-agent.i386:0:2.3.842.0-1                                ||
||                |  1582048747.0  |  amazon-ssm-agent.x86_64                       |            |  InstalledOther |  amazon-ssm-agent.x86_64:0:2.3.842.0-1                              ||
||                |  1576147517.0  |  apr-util.x86_64                               |            |  InstalledOther |  apr-util.x86_64:0:1.5.4-6.18.amzn1                                 ||
||                |  1576147549.0  |  apr-util-ldap.x86_64                          |            |  InstalledOther |  apr-util-ldap.x86_64:0:1.5.4-6.18.amzn1                            ||
||                |  1484954746.0  |  at.x86_64                                     |            |  InstalledOther |  at.x86_64:0:3.1.10-48.15.amzn1                                     ||
||                |  1484954752.0  |  attr.x86_64                                   |            |  InstalledOther |  attr.x86_64:0:2.4.46-12.10.amzn1                                   ||
||                |  1484954750.0  |  audit.x86_64                                  |            |  InstalledOther |  audit.x86_64:0:2.4.1-5.27.amzn1                                    ||
||                |  1484954697.0  |  audit-libs.x86_64                             |            |  InstalledOther |  audit-libs.x86_64:0:2.4.1-5.27.amzn1                               ||
||                |  1484954746.0  |  authconfig.x86_64                             |            |  InstalledOther |  authconfig.x86_64:0:6.2.8-10.28.amzn1                              ||
||                |  1487404899.0  |  autoconf.noarch                               |            |  InstalledOther |  autoconf.noarch:0:2.69-11.9.amzn1                                  ||
||                |  1484954707.0  |  autogen-libopts.x86_64                        |            |  InstalledOther |  autogen-libopts.x86_64:0:5.18-5.8.amzn1                            ||
||                |  1487404899.0  |  automake.noarch                               |            |  InstalledOther |  automake.noarch:0:1.13.4-3.15.amzn1                                ||
||                |  1487404360.0  |  automake16.noarch                             |            |  InstalledOther |  automake16.noarch:0:1.6.3-18.6.amzn1                               ||
||                |  1484954748.0  |  aws-amitools-ec2.noarch                       |            |  InstalledOther |  aws-amitools-ec2.noarch:0:1.5.9-0.0.amzn1                          ||
||                |  1484954744.0  |  aws-apitools-as.noarch                        |            |  InstalledOther |  aws-apitools-as.noarch:0:1.0.61.6-1.0.amzn1                        ||
||                |  1484954743.0  |  aws-apitools-common.noarch                    |            |  InstalledOther |  aws-apitools-common.noarch:0:1.1.0-1.9.amzn1                       ||
||                |  1484954745.0  |  aws-apitools-ec2.noarch                       |            |  InstalledOther |  aws-apitools-ec2.noarch:0:1.7.3.0-1.0.amzn1                        ||
||                |  1484954745.0  |  aws-apitools-elb.noarch                       |            |  InstalledOther |  aws-apitools-elb.noarch:0:1.0.35.0-1.0.amzn1                       ||
||                |  1484954744.0  |  aws-apitools-mon.noarch                       |            |  InstalledOther |  aws-apitools-mon.noarch:0:1.0.20.0-1.0.amzn1                       ||
||                |  1576147549.0  |  aws-cfn-bootstrap.noarch                      |            |  InstalledOther |  aws-cfn-bootstrap.noarch:0:1.4-31.22.amzn1                         ||
||                |  1484954749.0  |  aws-cli.noarch                                |            |  InstalledOther |  aws-cli.noarch:0:1.11.29-1.45.amzn1                                ||
||                |  1484954688.0  |  basesystem.noarch                             |            |  InstalledOther |  basesystem.noarch:0:10.0-4.9.amzn1                                 ||
||                |  1484954690.0  |  bash.x86_64                                   |            |  InstalledOther |  bash.x86_64:0:4.2.46-20.36.amzn1                                   ||
||                |  1484954752.0  |  bc.x86_64                                     |            |  InstalledOther |  bc.x86_64:0:1.06.95-1.10.amzn1                                     ||
||                |  1484954729.0  |  binutils.x86_64                               |            |  InstalledOther |  binutils.x86_64:0:2.23.52.0.1-55.65.amzn1                          ||
||                |  1484954706.0  |  bzip2.x86_64                                  |            |  InstalledOther |  bzip2.x86_64:0:1.0.6-8.12.amzn1                                    ||
||                |  1484954697.0  |  bzip2-libs.x86_64                             |            |  InstalledOther |  bzip2-libs.x86_64:0:1.0.6-8.12.amzn1                               ||
||                |  1484954711.0  |  ca-certificates.noarch                        |            |  InstalledOther |  ca-certificates.noarch:0:2015.2.6-65.0.1.16.amzn1                  ||
||                |  1484954708.0  |  checkpolicy.x86_64                            |            |  InstalledOther |  checkpolicy.x86_64:0:2.1.10-1.9.amzn1                              ||
||                |  1484954697.0  |  chkconfig.x86_64                              |            |  InstalledOther |  chkconfig.x86_64:0:1.3.49.3-2.14.amzn1                             ||
||                |  1484954729.0  |  cloud-disk-utils.noarch                       |            |  InstalledOther |  cloud-disk-utils.noarch:0:0.27-1.5.amzn1                           ||
||                |  1484954746.0  |  cloud-init.noarch                             |            |  InstalledOther |  cloud-init.noarch:0:0.7.6-2.14.amzn1                               ||
||                |  1486362525.0  |  compat-gmp4.x86_64                            |            |  InstalledOther |  compat-gmp4.x86_64:0:4.3.2-1.14.amzn1                              ||
||                |  1576147528.0  |  copy-jdk-configs.noarch                       |            |  InstalledOther |  copy-jdk-configs.noarch:0:3.3-10.3.amzn1                           ||
||                |  1484954709.0  |  coreutils.x86_64                              |            |  InstalledOther |  coreutils.x86_64:0:8.22-15.52.amzn1                                ||
||                |  1484954699.0  |  cpio.x86_64                                   |            |  InstalledOther |  cpio.x86_64:0:2.10-12.12.amzn1                                     ||
||                |  1487404359.0  |  cpp48.x86_64                                  |            |  InstalledOther |  cpp48.x86_64:0:4.8.3-9.111.amzn1                                   ||
||                |  1484954715.0  |  cracklib.x86_64                               |            |  InstalledOther |  cracklib.x86_64:0:2.8.16-4.14.amzn1                                ||
||                |  1484954716.0  |  cracklib-dicts.x86_64                         |            |  InstalledOther |  cracklib-dicts.x86_64:0:2.8.16-4.14.amzn1                          ||
||                |  1484954734.0  |  cronie.x86_64                                 |            |  InstalledOther |  cronie.x86_64:0:1.4.4-15.8.amzn1                                   ||
||                |  1484954734.0  |  cronie-anacron.x86_64                         |            |  InstalledOther |  cronie-anacron.x86_64:0:1.4.4-15.8.amzn1                           ||
||                |  1484954734.0  |  crontabs.noarch                               |            |  InstalledOther |  crontabs.noarch:0:1.10-33.9.amzn1                                  ||
||                |  1484954747.0  |  cryptsetup.x86_64                             |            |  InstalledOther |  cryptsetup.x86_64:0:1.6.7-1.22.amzn1                               ||
||                |  1484954730.0  |  cryptsetup-libs.x86_64                        |            |  InstalledOther |  cryptsetup-libs.x86_64:0:1.6.7-1.22.amzn1                          ||
||                |  1576147548.0  |  curl.x86_64                                   |            |  InstalledOther |  curl.x86_64:0:7.61.1-12.93.amzn1                                   ||
||                |  1484954733.0  |  cyrus-sasl.x86_64                             |            |  InstalledOther |  cyrus-sasl.x86_64:0:2.1.23-13.16.amzn1                             ||
||                |  1484954699.0  |  cyrus-sasl-lib.x86_64                         |            |  InstalledOther |  cyrus-sasl-lib.x86_64:0:2.1.23-13.16.amzn1                         ||
||                |  1484954752.0  |  cyrus-sasl-plain.x86_64                       |            |  InstalledOther |  cyrus-sasl-plain.x86_64:0:2.1.23-13.16.amzn1                       ||
||                |  1484954734.0  |  dash.x86_64                                   |            |  InstalledOther |  dash.x86_64:0:0.5.5.1-4.5.amzn1                                    ||
||                |  1484954697.0  |  db4.x86_64                                    |            |  InstalledOther |  db4.x86_64:0:4.7.25-18.11.amzn1                                    ||
||                |  1484954706.0  |  db4-utils.x86_64                              |            |  InstalledOther |  db4-utils.x86_64:0:4.7.25-18.11.amzn1                              ||
||                |  1484954747.0  |  dbus.x86_64                                   |            |  InstalledOther |  dbus.x86_64:1:1.6.12-14.28.amzn1                                   ||
||                |  1484954699.0  |  dbus-libs.x86_64                              |            |  InstalledOther |  dbus-libs.x86_64:1:1.6.12-14.28.amzn1                              ||
||                |  1484954688.0  |  dejavu-fonts-common.noarch                    |            |  InstalledOther |  dejavu-fonts-common.noarch:0:2.33-6.6.amzn1                        ||
||                |  1484954736.0  |  dejavu-sans-fonts.noarch                      |            |  InstalledOther |  dejavu-sans-fonts.noarch:0:2.33-6.6.amzn1                          ||
||                |  1484954738.0  |  dejavu-serif-fonts.noarch                     |            |  InstalledOther |  dejavu-serif-fonts.noarch:0:2.33-6.6.amzn1                         ||
||                |  1484954730.0  |  device-mapper.x86_64                          |            |  InstalledOther |  device-mapper.x86_64:0:1.02.93-3.26.amzn1                          ||
||                |  1484954730.0  |  device-mapper-event.x86_64                    |            |  InstalledOther |  device-mapper-event.x86_64:0:1.02.93-3.26.amzn1                    ||
||                |  1484954730.0  |  device-mapper-event-libs.x86_64               |            |  InstalledOther |  device-mapper-event-libs.x86_64:0:1.02.93-3.26.amzn1               ||
||                |  1484954730.0  |  device-mapper-libs.x86_64                     |            |  InstalledOther |  device-mapper-libs.x86_64:0:1.02.93-3.26.amzn1                     ||
||                |  1484954704.0  |  device-mapper-persistent-data.x86_64          |            |  InstalledOther |  device-mapper-persistent-data.x86_64:0:0.3.2-1.7.amzn1             ||
||                |  1484954707.0  |  diffutils.x86_64                              |            |  InstalledOther |  diffutils.x86_64:0:3.3-4.15.amzn1                                  ||
||                |  1484954735.0  |  dmraid.x86_64                                 |            |  InstalledOther |  dmraid.x86_64:0:1.0.0.rc16-11.8.amzn1                              ||
||                |  1484954735.0  |  dmraid-events.x86_64                          |            |  InstalledOther |  dmraid-events.x86_64:0:1.0.0.rc16-11.8.amzn1                       ||
||                |  1484954734.0  |  dracut.noarch                                 |            |  InstalledOther |  dracut.noarch:0:004-409.31.amzn1                                   ||
||                |  1484954745.0  |  dracut-modules-growroot.noarch                |            |  InstalledOther |  dracut-modules-growroot.noarch:0:0.20-1.5.amzn1                    ||
||                |  1544423694.0  |  ds_agent.x86_64                               |            |  InstalledOther |  ds_agent.x86_64:0:11.2.0-147.amzn1                                 ||
||                |  1484954751.0  |  dump.x86_64                                   |            |  InstalledOther |  dump.x86_64:1:0.4-0.6.b42.7.amzn1                                  ||
||                |  1484954715.0  |  e2fsprogs.x86_64                              |            |  InstalledOther |  e2fsprogs.x86_64:0:1.42.12-4.40.amzn1                              ||
||                |  1484954699.0  |  e2fsprogs-libs.x86_64                         |            |  InstalledOther |  e2fsprogs-libs.x86_64:0:1.42.12-4.40.amzn1                         ||
||                |  1484954746.0  |  ec2-net-utils.noarch                          |            |  InstalledOther |  ec2-net-utils.noarch:0:0.5-1.32.amzn1                              ||
||                |  1484954748.0  |  ec2-utils.noarch                              |            |  InstalledOther |  ec2-utils.noarch:0:0.5-1.32.amzn1                                  ||
||                |  1484954752.0  |  ed.x86_64                                     |            |  InstalledOther |  ed.x86_64:0:1.1-3.3.8.amzn1                                        ||
||                |  1484954698.0  |  elfutils-libelf.x86_64                        |            |  InstalledOther |  elfutils-libelf.x86_64:0:0.163-3.18.amzn1                          ||
||                |  1497198334.0  |  elinks.x86_64                                 |            |  InstalledOther |  elinks.x86_64:0:0.12-0.36.pre6.14.amzn1                            ||
||                |  1484954747.0  |  epel-release.noarch                           |            |  InstalledOther |  epel-release.noarch:0:6-8.9.amzn1                                  ||
||                |  1484954707.0  |  ethtool.x86_64                                |            |  InstalledOther |  ethtool.x86_64:2:3.15-2.27.amzn1                                   ||
||                |  1484954699.0  |  expat.x86_64                                  |            |  InstalledOther |  expat.x86_64:0:2.1.0-10.21.amzn1                                   ||
||                |  1484954687.0  |  filesystem.x86_64                             |            |  InstalledOther |  filesystem.x86_64:0:2.4.30-3.8.amzn1                               ||
||                |  1484954701.0  |  findutils.x86_64                              |            |  InstalledOther |  findutils.x86_64:1:4.4.2-6.9.amzn1                                 ||
||                |  1484954730.0  |  fipscheck.x86_64                              |            |  InstalledOther |  fipscheck.x86_64:0:1.3.1-3.13.amzn1                                ||
||                |  1484954730.0  |  fipscheck-lib.x86_64                          |            |  InstalledOther |  fipscheck-lib.x86_64:0:1.3.1-3.13.amzn1                            ||
||                |  1484954716.0  |  fontconfig.x86_64                             |            |  InstalledOther |  fontconfig.x86_64:0:2.8.0-5.8.amzn1                                ||
||                |  1484954688.0  |  fontpackages-filesystem.noarch                |            |  InstalledOther |  fontpackages-filesystem.noarch:0:1.41-1.1.2.amzn1                  ||
||                |  1492589107.0  |  ftp.x86_64                                    |            |  InstalledOther |  ftp.x86_64:0:0.17-54.3.amzn1                                       ||
||                |  1487404719.0  |  fuse.x86_64                                   |            |  InstalledOther |  fuse.x86_64:0:2.9.4-1.17.amzn1                                     ||
||                |  1487404899.0  |  fuse-devel.x86_64                             |            |  InstalledOther |  fuse-devel.x86_64:0:2.9.4-1.17.amzn1                               ||
||                |  1487404899.0  |  fuse-libs.x86_64                              |            |  InstalledOther |  fuse-libs.x86_64:0:2.9.4-1.17.amzn1                                ||
||                |  1484954698.0  |  gawk.x86_64                                   |            |  InstalledOther |  gawk.x86_64:0:3.1.7-10.10.amzn1                                    ||
||                |  1487404361.0  |  gcc.noarch                                    |            |  InstalledOther |  gcc.noarch:0:4.8.3-3.20.amzn1                                      ||
||                |  1487404362.0  |  gcc-c++.noarch                                |            |  InstalledOther |  gcc-c++.noarch:0:4.8.3-3.20.amzn1                                  ||
||                |  1487404361.0  |  gcc48.x86_64                                  |            |  InstalledOther |  gcc48.x86_64:0:4.8.3-9.111.amzn1                                   ||
||                |  1487404362.0  |  gcc48-c++.x86_64                              |            |  InstalledOther |  gcc48-c++.x86_64:0:4.8.3-9.111.amzn1                               ||
||                |  1484954699.0  |  gdbm.x86_64                                   |            |  InstalledOther |  gdbm.x86_64:0:1.8.0-36.6.amzn1                                     ||
||                |  1484954705.0  |  gdisk.x86_64                                  |            |  InstalledOther |  gdisk.x86_64:0:0.8.10-1.5.amzn1                                    ||
||                |  1484954727.0  |  generic-logos.noarch                          |            |  InstalledOther |  generic-logos.noarch:0:17.0.0-2.5.amzn1                            ||
||                |  1484954750.0  |  get_reference_source.noarch                   |            |  InstalledOther |  get_reference_source.noarch:0:1.2-0.4.amzn1                        ||
||                |  1484954708.0  |  giflib.x86_64                                 |            |  InstalledOther |  giflib.x86_64:0:4.1.6-3.1.6.amzn1                                  ||
||                |  1484954699.0  |  glib2.x86_64                                  |            |  InstalledOther |  glib2.x86_64:0:2.36.3-5.18.amzn1                                   ||
||                |  1484954701.0  |  gmp.x86_64                                    |            |  InstalledOther |  gmp.x86_64:0:6.0.0-11.16.amzn1                                     ||
||                |  1487403969.0  |  gnutls.x86_64                                 |            |  InstalledOther |  gnutls.x86_64:0:2.8.5-19.15.amzn1                                  ||
||                |  1484954731.0  |  gpgme.x86_64                                  |            |  InstalledOther |  gpgme.x86_64:0:1.4.3-5.15.amzn1                                    ||
||                |  1484954707.0  |  gpm-libs.x86_64                               |            |  InstalledOther |  gpm-libs.x86_64:0:1.20.6-12.8.amzn1                                ||
||                |  1484954701.0  |  grep.x86_64                                   |            |  InstalledOther |  grep.x86_64:0:2.20-2.17.amzn1                                      ||
||                |  1484954719.0  |  groff.x86_64                                  |            |  InstalledOther |  groff.x86_64:0:1.22.2-8.11.amzn1                                   ||
